iter	Passed	Remaining
20358	746852	2921561
20359	746897	2921558
20360	746927	2921493
20361	746967	2921471
20362	746993	2921393
20363	747036	2921381
20364	747060	2921296
20365	747101	2921274
20366	747133	2921220
20367	747179	2921220
20368	747211	2921164
20369	747255	2921158
20370	747286	2921098
20371	747330	2921091
20372	747360	2921026
20373	747403	2921014
20374	747438	2920969
20375	747490	2920995
20376	747525	2920950
20377	747572	2920956
20378	747606	2920905
20379	747676	2921000
20380	747717	2920981
20381	747777	2921037
20382	747816	2921007
20383	747861	2921003
20384	747902	2920983
20385	747960	2921029
20386	748005	2921025
20387	748070	2921101
20388	748107	2921065
20389	748151	2921056
20390	748184	2921004
20391	748233	2921016
20392	748268	2920971
20393	748315	2920976
20394	748342	2920902
20395	748385	2920891
20396	748424	2920863
20397	748471	2920865
20398	748503	2920809
20399	748548	2920807
20400	748612	2920877
20401	748679	2920958
20402	748714	2920913
20403	748767	2920942
20404	748806	2920912
20405	748858	2920935
20406	748892	2920891
20407	748942	2920904
20408	748985	2920893
20409	749040	2920926
20410	749075	2920883
20411	749130	2920917
20412	749164	2920869
20413	749217	2920899
20414	749251	2920851
20415	749300	2920861
20416	749332	2920807
20417	749379	2920811
20418	749413	2920761
20419	749459	2920761
20420	749490	2920705
20421	749539	2920713
20422	749570	2920655
20423	749615	2920650
20424	749649	2920604
20425	749697	2920613
20426	749731	2920566
20427	749794	2920629
20428	749829	2920586
20429	749883	2920618
20430	749928	2920612
20431	749991	2920677
20432	750037	2920677
20433	750095	2920726
20434	750141	2920723
20435	750192	2920744
20436	750224	2920687
20437	750273	2920700
20438	750306	2920646
20439	750356	2920661
20440	750391	2920621
20441	750442	2920639
20442	750474	2920582
20443	750520	2920584
20444	750556	2920542
20445	750605	2920555
20446	750637	2920501
20447	750687	2920514
20448	750714	2920439
20449	750763	2920450
20450	750793	2920387
20451	750842	2920398
20452	750875	2920347
20453	750923	2920354
20454	750954	2920298
20455	751003	2920306
20456	751037	2920260
20457	751083	2920258
20458	751123	2920236
20459	751172	2920247
20460	751205	2920197
20461	751252	2920201
20462	751281	2920131
20463	751333	2920156
20464	751365	2920100
20465	751416	2920117
20466	751447	2920060
20467	751494	2920062
20468	751526	2920007
20469	751568	2919994
20470	751602	2919943
20471	751648	2919943
20472	751679	2919883
20473	751724	2919879
20474	751759	2919839
20475	751806	2919841
20476	751840	2919793
20477	751886	2919791
20478	751916	2919730
20479	751962	2919729
20480	751990	2919660
20481	752035	2919654
20482	752064	2919588
20483	752105	2919568
20484	752134	2919502
20485	752182	2919506
20486	752211	2919442
20487	752255	2919432
20488	752281	2919355
20489	752324	2919342
20490	752352	2919271
20491	752396	2919263
20492	752425	2919195
20493	752470	2919190
20494	752499	2919125
20495	752544	2919121
20496	752577	2919070
20497	752623	2919067
20498	752652	2919003
20499	752697	2918996
20500	752727	2918934
20501	752773	2918935
20502	752803	2918870
20503	752847	2918864
20504	752887	2918838
20505	752933	2918837
20506	752962	2918772
20507	753007	2918768
20508	753039	2918713
20509	753085	2918711
20510	753116	2918651
20511	753161	2918647
20512	753192	2918587
20513	753236	2918580
20514	753266	2918516
20515	753313	2918521
20516	753341	2918449
20517	753384	2918439
20518	753412	2918367
20519	753455	2918353
20520	753487	2918300
20521	753530	2918286
20522	753559	2918220
20523	753604	2918216
20524	753634	2918154
20525	753679	2918149
20526	753708	2918083
20527	753754	2918082
20528	753787	2918030
20529	753833	2918030
20530	753864	2917971
20531	753911	2917974
20532	753941	2917910
20533	753985	2917904
20534	754017	2917849
20535	754061	2917838
20536	754090	2917774
20537	754134	2917764
20538	754163	2917696
20539	754208	2917693
20540	754239	2917634
20541	754281	2917615
20542	754309	2917546
20543	754355	2917546
20544	754387	2917491
20545	754431	2917481
20546	754459	2917413
20547	754502	2917399
20548	754532	2917337
20549	754574	2917321
20550	754602	2917251
20551	754648	2917249
20552	754680	2917193
20553	754730	2917207
20554	754763	2917156
20555	754804	2917136
20556	754834	2917076
20557	754881	2917078
20558	754913	2917025
20559	754960	2917026
20560	754992	2916972
20561	755039	2916974
20562	755070	2916915
20563	755114	2916906
20564	755152	2916874
20565	755203	2916895
20566	755234	2916836
20567	755279	2916829
20568	755308	2916764
20569	755351	2916750
20570	755385	2916702
20571	755431	2916701
20572	755463	2916647
20573	755508	2916644
20574	755537	2916578
20575	755582	2916573
20576	755613	2916511
20577	755657	2916505
20578	755688	2916447
20579	755734	2916446
20580	755764	2916383
20581	755810	2916382
20582	755842	2916325
20583	755893	2916344
20584	755925	2916291
20585	755972	2916291
20586	755999	2916218
20587	756041	2916203
20588	756070	2916134
20589	756113	2916122
20590	756148	2916079
20591	756228	2916209
20592	756281	2916235
20593	756337	2916272
20594	756378	2916253
20595	756423	2916248
20596	756453	2916187
20597	756499	2916185
20598	756530	2916126
20599	756574	2916118
20600	756604	2916055
20601	756648	2916046
20602	756677	2915979
20603	756722	2915975
20604	756751	2915909
20605	756798	2915911
20606	756842	2915903
20607	756908	2915976
20608	756948	2915954
20609	756997	2915964
20610	757037	2915939
20611	757088	2915957
20612	757122	2915911
20613	757171	2915922
20614	757205	2915873
20615	757256	2915894
20616	757289	2915842
20617	757338	2915853
20618	757371	2915801
20619	757419	2915808
20620	757449	2915745
20621	757495	2915745
20622	757530	2915700
20623	757578	2915709
20624	757612	2915658
20625	757662	2915676
20626	757701	2915645
20627	757757	2915684
20628	757797	2915658
20629	757850	2915685
20630	757888	2915654
20631	757943	2915687
20632	757985	2915669
20633	758037	2915692
20634	758071	2915644
20635	758119	2915652
20636	758151	2915597
20637	758202	2915614
20638	758234	2915561
20639	758282	2915568
20640	758323	2915545
20641	758374	2915563
20642	758414	2915540
20643	758464	2915553
20644	758496	2915498
20645	758542	2915498
20646	758579	2915463
20647	758628	2915472
20648	758658	2915410
20649	758709	2915427
20650	758743	2915380
20651	758797	2915409
20652	758831	2915361
20653	758877	2915361
20654	758910	2915310
20655	758959	2915321
20656	758990	2915262
20657	759041	2915282
20658	759077	2915240
20659	759125	2915246
20660	759161	2915206
20661	759211	2915224
20662	759244	2915171
20663	759290	2915171
20664	759325	2915125
20665	759375	2915140
20666	759414	2915112
20667	759464	2915126
20668	759498	2915080
20669	759550	2915101
20670	759587	2915066
20671	759641	2915095
20672	759679	2915063
20673	759737	2915106
20674	759774	2915072
20675	759827	2915097
20676	759860	2915044
20677	759909	2915056
20678	759947	2915026
20679	760000	2915049
20680	760038	2915018
20681	760091	2915043
20682	760128	2915008
20683	760177	2915020
20684	760209	2914962
20685	760257	2914969
20686	760306	2914979
20687	760363	2915019
20688	760410	2915024
20689	760464	2915052
20690	760503	2915025
20691	760554	2915041
20692	760592	2915008
20693	760643	2915027
20694	760678	2914983
20695	760729	2915002
20696	760760	2914945
20697	760817	2914984
20698	760852	2914939
20699	760905	2914966
20700	760938	2914917
20701	760995	2914956
20702	761030	2914913
20703	761081	2914929
20704	761116	2914888
20705	761166	2914899
20706	761206	2914876
20707	761255	2914885
20708	761283	2914817
20709	761326	2914802
20710	761369	2914790
20711	761420	2914806
20712	761448	2914737
20713	761497	2914747
20714	761534	2914710
20715	761590	2914749
20716	761633	2914735
20717	761695	2914794
20718	761736	2914776
20719	761801	2914844
20720	761841	2914824
20721	761895	2914851
20722	761927	2914796
20723	761979	2914816
20724	762014	2914773
20725	762070	2914809
20726	762104	2914764
20727	762152	2914768
20728	762181	2914703
20729	762229	2914709
20730	762261	2914653
20731	762317	2914690
20732	762352	2914647
20733	762406	2914678
20734	762443	2914641
20735	762495	2914663
20736	762530	2914618
20737	762589	2914667
20738	762625	2914627
20739	762675	2914640
20740	762710	2914598
20741	762761	2914614
20742	762792	2914555
20743	762838	2914555
20744	762869	2914494
20745	762913	2914488
20746	762946	2914434
20747	762994	2914442
20748	763032	2914411
20749	763081	2914420
20750	763114	2914367
20751	763160	2914366
20752	763192	2914312
20753	763241	2914320
20754	763274	2914269
20755	763331	2914312
20756	763366	2914266
20757	763415	2914275
20758	763449	2914231
20759	763498	2914239
20760	763533	2914195
20761	763611	2914318
20762	763654	2914302
20763	763709	2914338
20764	763743	2914289
20765	763800	2914330
20766	763837	2914295
20767	763892	2914328
20768	763927	2914281
20769	763977	2914296
20770	764010	2914243
20771	764058	2914251
20772	764091	2914200
20773	764141	2914214
20774	764177	2914172
20775	764225	2914181
20776	764253	2914110
20777	764299	2914108
20778	764336	2914072
20779	764382	2914071
20780	764412	2914005
20781	764460	2914011
20782	764493	2913961
20783	764542	2913970
20784	764577	2913929
20785	764627	2913940
20786	764657	2913878
20787	764703	2913877
20788	764733	2913816
20789	764778	2913809
20790	764805	2913735
20791	764849	2913728
20792	764881	2913672
20793	764925	2913660
20794	764956	2913602
20795	765002	2913602
20796	765034	2913547
20797	765080	2913546
20798	765116	2913505
20799	765164	2913510
20800	765191	2913436
20801	765234	2913425
20802	765263	2913357
20803	765305	2913340
20804	765345	2913317
20805	765387	2913300
20806	765415	2913229
20807	765457	2913211
20808	765484	2913139
20809	765527	2913125
20810	765558	2913064
20811	765602	2913056
20812	765634	2913000
20813	765681	2913002
20814	765715	2912954
20815	765764	2912965
20816	765796	2912911
20817	765843	2912912
20818	765874	2912854
20819	765922	2912859
20820	765953	2912801
20821	766005	2912822
20822	766045	2912797
20823	766112	2912874
20824	766143	2912818
20825	766190	2912817
20826	766228	2912787
20827	766275	2912789
20828	766306	2912729
20829	766354	2912735
20830	766386	2912680
20831	766432	2912678
20832	766464	2912624
20833	766514	2912637
20834	766544	2912573
20835	766588	2912566
20836	766617	2912499
20837	766659	2912480
20838	766686	2912406
20839	766730	2912396
20840	766757	2912323
20841	766800	2912310
20842	766830	2912250
20843	766878	2912253
20844	766921	2912239
20845	766978	2912282
20846	767012	2912232
20847	767056	2912225
20848	767092	2912184
20849	767142	2912196
20850	767174	2912142
20851	767223	2912153
20852	767266	2912139
20853	767317	2912154
20854	767351	2912109
20855	767398	2912110
20856	767436	2912079
20857	767486	2912092
20858	767519	2912040
20859	767569	2912052
20860	767605	2912012
20861	767654	2912023
20862	767685	2911964
20863	767736	2911981
20864	767769	2911931
20865	767820	2911947
20866	767852	2911892
20867	767897	2911886
20868	767928	2911827
20869	767971	2911814
20870	768003	2911759
20871	768047	2911751
20872	768077	2911686
20873	768121	2911678
20874	768150	2911612
20875	768197	2911613
20876	768226	2911548
20877	768274	2911554
20878	768310	2911513
20879	768363	2911539
20880	768395	2911484
20881	768444	2911492
20882	768475	2911433
20883	768560	2911579
20884	768599	2911550
20885	768652	2911576
20886	768685	2911522
20887	768734	2911535
20888	768765	2911474
20889	768811	2911471
20890	768847	2911434
20891	768893	2911430
20892	768929	2911393
20893	768974	2911384
20894	769003	2911320
20895	769050	2911319
20896	769083	2911268
20897	769128	2911265
20898	769159	2911204
20899	769200	2911183
20900	769228	2911112
20901	769268	2911090
20902	769298	2911025
20903	769338	2911001
20904	769365	2910929
20905	769407	2910912
20906	769435	2910842
20907	769477	2910824
20908	769509	2910771
20909	769553	2910759
20910	769584	2910699
20911	769633	2910712
20912	769664	2910652
20913	769715	2910669
20914	769745	2910606
20915	769790	2910599
20916	769828	2910567
20917	769874	2910564
20918	769903	2910500
20919	769953	2910512
20920	769985	2910459
20921	770035	2910469
20922	770071	2910432
20923	770120	2910441
20924	770152	2910384
20925	770200	2910391
20926	770230	2910327
20927	770273	2910315
20928	770313	2910291
20929	770366	2910313
20930	770395	2910248
20931	770444	2910258
20932	770483	2910229
20933	770525	2910213
20934	770559	2910162
20935	770606	2910165
20936	770632	2910089
20937	770677	2910082
20938	770704	2910009
20939	770751	2910009
20940	770776	2909930
20941	770819	2909913
20942	770851	2909859
20943	770895	2909852
20944	770922	2909778
20945	770970	2909782
20946	771002	2909727
20947	771046	2909717
20948	771083	2909683
20949	771128	2909675
20950	771157	2909610
20951	771202	2909604
20952	771233	2909543
20953	771277	2909536
20954	771309	2909478
20955	771356	2909480
20956	771397	2909461
20957	771462	2909531
20958	771497	2909485
20959	771543	2909483
20960	771574	2909425
20961	771621	2909427
20962	771653	2909373
20963	771700	2909375
20964	771732	2909319
20965	771777	2909313
20966	771806	2909248
20967	771844	2909215
20968	771870	2909136
20969	771910	2909110
20970	771937	2909037
20971	771976	2909010
20972	772004	2908940
20973	772045	2908917
20974	772073	2908848
20975	772115	2908831
20976	772142	2908759
20977	772183	2908737
20978	772214	2908678
20979	772261	2908678
20980	772290	2908614
20981	772334	2908605
20982	772362	2908534
20983	772406	2908522
20984	772435	2908458
20985	772480	2908453
20986	772509	2908384
20987	772553	2908376
20988	772583	2908313
20989	772625	2908297
20990	772655	2908233
20991	772699	2908224
20992	772732	2908172
20993	772774	2908157
20994	772805	2908097
20995	772848	2908082
20996	772876	2908014
20997	772920	2908003
20998	772949	2907936
20999	772993	2907926
21000	773021	2907859
21001	773062	2907835
21002	773090	2907768
21003	773128	2907733
21004	773156	2907664
21005	773198	2907648
21006	773225	2907575
21007	773264	2907545
21008	773291	2907470
21009	773336	2907463
21010	773365	2907399
21011	773409	2907389
21012	773439	2907325
21013	773482	2907314
21014	773516	2907267
21015	773562	2907264
21016	773594	2907209
21017	773641	2907211
21018	773675	2907162
21019	773725	2907177
21020	773758	2907123
21021	773805	2907128
21022	773835	2907065
21023	773879	2907052
21024	773917	2907023
21025	773963	2907020
21026	773992	2906954
21027	774037	2906948
21028	774074	2906910
21029	774129	2906942
21030	774159	2906881
21031	774205	2906878
21032	774237	2906821
21033	774285	2906826
21034	774320	2906785
21035	774363	2906770
21036	774395	2906715
21037	774435	2906690
21038	774460	2906608
21039	774500	2906584
21040	774533	2906533
21041	774576	2906521
21042	774604	2906451
21043	774643	2906423
21044	774674	2906365
21045	774712	2906330
21046	774742	2906268
21047	774786	2906258
21048	774815	2906191
21049	774859	2906181
21050	774889	2906120
21051	774940	2906135
21052	774972	2906082
21053	775015	2906070
21054	775047	2906014
21055	775091	2906003
21056	775118	2905929
21057	775164	2905926
21058	775196	2905872
21059	775238	2905855
21060	775267	2905790
21061	775312	2905782
21062	775345	2905733
21063	775393	2905739
21064	775425	2905684
21065	775469	2905671
21066	775499	2905609
21067	775549	2905623
21068	775580	2905565
21069	775623	2905549
21070	775650	2905476
21071	775701	2905494
21072	775733	2905438
21073	775773	2905415
21074	775802	2905348
21075	775842	2905321
21076	775871	2905257
21077	775911	2905232
21078	775938	2905159
21079	775984	2905157
21080	776016	2905101
21081	776059	2905088
21082	776087	2905019
21083	776135	2905021
21084	776171	2904983
21085	776217	2904980
21086	776249	2904926
21087	776295	2904924
21088	776331	2904885
21089	776376	2904877
21090	776409	2904825
21091	776453	2904815
21092	776487	2904769
21093	776537	2904781
21094	776569	2904726
21095	776617	2904730
21096	776647	2904669
21097	776701	2904695
21098	776733	2904641
21099	776786	2904664
21100	776818	2904613
21101	776867	2904618
21102	776900	2904567
21103	776947	2904568
21104	776975	2904499
21105	777014	2904472
21106	777046	2904418
21107	777091	2904412
21108	777119	2904340
21109	777161	2904323
21110	777192	2904264
21111	777232	2904238
21112	777261	2904172
21113	777301	2904148
21114	777328	2904076
21115	777374	2904074
21116	777403	2904008
21117	777446	2903993
21118	777475	2903927
21119	777523	2903934
21120	777552	2903868
21121	777606	2903893
21122	777637	2903835
21123	777687	2903847
21124	777717	2903785
21125	777762	2903778
21126	777800	2903746
21127	777845	2903741
21128	777873	2903672
21129	777915	2903652
21130	777951	2903613
21131	777999	2903618
21132	778029	2903555
21133	778072	2903543
21134	778103	2903484
21135	778151	2903488
21136	778181	2903425
21137	778225	2903416
21138	778260	2903374
21139	778302	2903356
21140	778335	2903304
21141	778375	2903278
21142	778400	2903199
21143	778445	2903191
21144	778476	2903135
21145	778517	2903111
21146	778543	2903033
21147	778585	2903016
21148	778619	2902970
21149	778661	2902953
21150	778692	2902894
21151	778735	2902879
21152	778765	2902817
21153	778808	2902806
21154	778837	2902740
21155	778884	2902739
21156	778917	2902688
21157	778964	2902691
21158	778997	2902638
21159	779042	2902632
21160	779070	2902563
21161	779113	2902549
21162	779146	2902497
21163	779188	2902479
21164	779223	2902437
21165	779270	2902438
21166	779300	2902374
21167	779340	2902349
21168	779374	2902304
21169	779422	2902308
21170	779457	2902265
21171	779500	2902252
21172	779532	2902196
21173	779575	2902182
21174	779609	2902135
21175	779654	2902127
21176	779679	2902047
21177	779719	2902023
21178	779746	2901949
21179	779791	2901942
21180	779819	2901875
21181	779863	2901862
21182	779889	2901788
21183	779927	2901755
21184	779956	2901687
21185	780005	2901695
21186	780034	2901632
21187	780078	2901621
21188	780104	2901545
21189	780149	2901538
21190	780177	2901467
21191	780219	2901450
21192	780251	2901395
21193	780301	2901406
21194	780330	2901342
21195	780372	2901323
21196	780400	2901256
21197	780446	2901252
21198	780482	2901214
21199	780523	2901192
21200	780553	2901129
21201	780597	2901118
21202	780633	2901079
21203	780680	2901079
21204	780707	2901007
21205	780749	2900988
21206	780786	2900952
21207	780830	2900943
21208	780859	2900876
21209	780905	2900875
21210	780936	2900816
21211	780978	2900796
21212	781007	2900733
21213	781056	2900739
21214	781084	2900672
21215	781124	2900645
21216	781153	2900580
21217	781193	2900554
21218	781218	2900475
21219	781261	2900460
21220	781290	2900393
21221	781333	2900382
21222	781363	2900318
21223	781414	2900334
21224	781446	2900281
21225	781492	2900277
21226	781521	2900211
21227	781566	2900206
21228	781605	2900176
21229	781655	2900187
21230	781686	2900129
21231	781732	2900128
21232	781762	2900066
21233	781846	2900205
21234	781886	2900179
21235	781934	2900182
21236	781964	2900119
21237	782008	2900110
21238	782037	2900046
21239	782094	2900081
21240	782131	2900045
21241	782180	2900055
21242	782211	2899997
21243	782259	2900001
21244	782289	2899940
21245	782336	2899939
21246	782365	2899874
21247	782411	2899872
21248	782439	2899802
21249	782482	2899786
21250	782509	2899713
21251	782555	2899713
21252	782584	2899647
21253	782633	2899655
21254	782663	2899591
21255	782708	2899586
21256	782740	2899532
21257	782789	2899540
21258	782821	2899484
21259	782865	2899474
21260	782895	2899412
21261	782945	2899425
21262	782977	2899368
21263	783024	2899371
21264	783057	2899319
21265	783104	2899319
21266	783136	2899266
21267	783189	2899288
21268	783224	2899244
21269	783287	2899305
21270	783325	2899271
21271	783383	2899315
21272	783422	2899285
21273	783471	2899294
21274	783512	2899272
21275	783566	2899298
21276	783594	2899231
21277	783639	2899224
21278	783670	2899164
21279	783718	2899169
21280	783747	2899104
21281	783787	2899080
21282	783825	2899044
21283	783882	2899085
21284	783927	2899075
21285	783982	2899109
21286	784061	2899227
21287	784132	2899316
21288	784179	2899315
21289	784237	2899357
21290	784271	2899311
21291	784327	2899345
21292	784365	2899311
21293	784421	2899345
21294	784453	2899291
21295	784508	2899321
21296	784541	2899271
21297	784591	2899282
21298	784625	2899235
21299	784676	2899251
21300	784709	2899199
21301	784762	2899223
21302	784796	2899173
21303	784842	2899171
21304	784877	2899129
21305	784926	2899135
21306	784958	2899080
21307	785005	2899082
21308	785037	2899028
21309	785083	2899024
21310	785116	2898973
21311	785162	2898971
21312	785194	2898914
21313	785242	2898919
21314	785274	2898866
21315	785320	2898864
21316	785354	2898814
21317	785399	2898810
21318	785433	2898762
21319	785482	2898770
21320	785513	2898712
21321	785560	2898711
21322	785590	2898650
21323	785643	2898670
21324	785675	2898618
21325	785722	2898618
21326	785754	2898562
21327	785798	2898552
21328	785833	2898508
21329	785882	2898516
21330	785914	2898462
21331	785960	2898460
21332	785998	2898428
21333	786047	2898436
21334	786080	2898385
21335	786127	2898385
21336	786160	2898332
21337	786209	2898342
21338	786241	2898285
21339	786285	2898276
21340	786317	2898221
21341	786365	2898225
21342	786394	2898161
21343	786442	2898163
21344	786472	2898103
21345	786518	2898100
21346	786553	2898056
21347	786602	2898064
21348	786635	2898013
21349	786681	2898011
21350	786710	2897944
21351	786762	2897963
21352	786797	2897917
21353	786852	2897950
21354	786886	2897901
21355	786932	2897899
21356	786961	2897833
21357	787007	2897828
21358	787037	2897768
21359	787086	2897776
21360	787122	2897737
21361	787171	2897743
21362	787205	2897694
21363	787250	2897687
21364	787280	2897625
21365	787326	2897623
21366	787357	2897564
21367	787402	2897558
21368	787434	2897504
21369	787479	2897497
21370	787513	2897448
21371	787558	2897442
21372	787586	2897372
21373	787631	2897364
21374	787659	2897295
21375	787702	2897281
21376	787730	2897211
21377	787773	2897199
21378	787803	2897136
21379	787847	2897128
21380	787877	2897064
21381	787922	2897056
21382	787952	2896994
21383	787998	2896993
21384	788026	2896923
21385	788071	2896915
21386	788100	2896851
21387	788145	2896845
21388	788178	2896791
21389	788222	2896782
21390	788251	2896715
21391	788294	2896702
21392	788328	2896654
21393	788371	2896641
21394	788406	2896596
21395	788452	2896593
21396	788483	2896534
21397	788528	2896527
21398	788556	2896459
21399	788601	2896452
21400	788632	2896392
21401	788677	2896388
21402	788709	2896331
21403	788753	2896322
21404	788784	2896261
21405	788828	2896254
21406	788857	2896188
21407	788901	2896176
21408	788928	2896103
21409	788972	2896091
21410	788999	2896019
21411	789041	2896002
21412	789069	2895933
21413	789112	2895916
21414	789141	2895852
21415	789185	2895842
21416	789216	2895783
21417	789260	2895772
21418	789288	2895705
21419	789334	2895699
21420	789363	2895635
21421	789408	2895626
21422	789440	2895571
21423	789483	2895559
21424	789513	2895498
21425	789558	2895491
21426	789590	2895434
21427	789634	2895423
21428	789663	2895358
21429	789707	2895349
21430	789736	2895283
21431	789783	2895282
21432	789815	2895228
21433	789870	2895257
21434	789899	2895192
21435	789944	2895187
21436	789978	2895136
21437	790022	2895129
21438	790050	2895059
21439	790094	2895047
21440	790122	2894976
21441	790162	2894953
21442	790190	2894883
21443	790232	2894866
21444	790262	2894804
21445	790306	2894792
21446	790335	2894726
21447	790379	2894717
21448	790408	2894651
21449	790452	2894639
21450	790485	2894588
21451	790530	2894582
21452	790560	2894522
21453	790605	2894515
21454	790636	2894454
21455	790684	2894459
21456	790714	2894398
21457	790759	2894391
21458	790790	2894332
21459	790835	2894324
21460	790864	2894260
21461	790906	2894243
21462	790938	2894186
21463	790982	2894177
21464	791016	2894130
21465	791063	2894128
21466	791091	2894059
21467	791139	2894062
21468	791169	2894001
21469	791214	2893996
21470	791248	2893946
21471	791293	2893939
21472	791323	2893878
21473	791367	2893869
21474	791397	2893806
21475	791439	2893787
21476	791467	2893719
21477	791509	2893700
21478	791537	2893631
21479	791583	2893626
21480	791611	2893558
21481	791653	2893539
21482	791687	2893493
21483	791732	2893487
21484	791763	2893427
21485	791809	2893423
21486	791838	2893360
21487	791884	2893356
21488	791918	2893307
21489	791964	2893305
21490	792003	2893275
21491	792049	2893271
21492	792079	2893210
21493	792126	2893211
21494	792158	2893156
21495	792204	2893152
21496	792234	2893092
21497	792285	2893106
21498	792318	2893056
21499	792364	2893050
21500	792396	2892995
21501	792441	2892991
21502	792472	2892930
21503	792519	2892932
21504	792549	2892869
21505	792592	2892856
21506	792624	2892802
21507	792669	2892794
21508	792703	2892748
21509	792746	2892731
21510	792778	2892676
21511	792831	2892699
21512	792860	2892635
21513	792902	2892617
21514	792931	2892550
21515	792973	2892533
21516	793001	2892462
21517	793041	2892439
21518	793074	2892386
21519	793120	2892385
21520	793152	2892328
21521	793198	2892324
21522	793228	2892262
21523	793274	2892260
21524	793304	2892197
21525	793354	2892208
21526	793392	2892176
21527	793437	2892168
21528	793464	2892098
21529	793509	2892087
21530	793541	2892033
21531	793586	2892028
21532	793616	2891965
21533	793663	2891966
21534	793696	2891916
21535	793739	2891900
21536	793768	2891836
21537	793813	2891826
21538	793840	2891754
21539	793892	2891774
21540	793920	2891705
21541	793968	2891708
21542	794005	2891672
21543	794051	2891667
21544	794078	2891594
21545	794124	2891591
21546	794151	2891520
21547	794193	2891501
21548	794224	2891441
21549	794265	2891420
21550	794292	2891348
21551	794333	2891328
21552	794364	2891266
21553	794411	2891268
21554	794442	2891211
21555	794487	2891203
21556	794518	2891145
21557	794566	2891150
21558	794594	2891078
21559	794640	2891074
21560	794667	2891002
21561	794710	2890990
21562	794741	2890931
21563	794784	2890915
21564	794815	2890856
21565	794859	2890848
21566	794888	2890781
21567	794934	2890777
21568	794965	2890720
21569	795009	2890708
21570	795037	2890640
21571	795081	2890630
21572	795118	2890593
21573	795166	2890595
21574	795196	2890534
21575	795240	2890525
21576	795270	2890461
21577	795313	2890448
21578	795343	2890384
21579	795386	2890370
21580	795414	2890302
21581	795460	2890297
21582	795488	2890229
21583	795530	2890212
21584	795559	2890144
21585	795602	2890129
21586	795628	2890055
21587	795671	2890039
21588	795701	2889980
21589	795746	2889973
21590	795779	2889919
21591	795825	2889917
21592	795854	2889852
21593	795899	2889842
21594	795929	2889784
21595	795973	2889771
21596	796002	2889706
21597	796051	2889713
21598	796080	2889649
21599	796131	2889662
21600	796160	2889596
21601	796205	2889590
21602	796238	2889537
21603	796283	2889530
21604	796312	2889467
21605	796362	2889478
21606	796399	2889441
21607	796449	2889452
21608	796483	2889404
21609	796528	2889396
21610	796557	2889332
21611	796600	2889318
21612	796632	2889261
21613	796675	2889246
21614	796704	2889184
21615	796747	2889169
21616	796774	2889096
21617	796816	2889078
21618	796844	2889007
21619	796889	2889002
21620	796918	2888935
21621	796963	2888927
21622	796991	2888857
21623	797035	2888846
21624	797066	2888790
21625	797110	2888779
21626	797141	2888720
21627	797186	2888714
21628	797220	2888667
21629	797268	2888671
21630	797301	2888618
21631	797348	2888620
21632	797381	2888567
21633	797434	2888590
21634	797462	2888521
21635	797505	2888505
21636	797537	2888449
21637	797583	2888446
21638	797615	2888392
21639	797659	2888383
21640	797689	2888321
21641	797734	2888312
21642	797764	2888251
21643	797808	2888242
21644	797838	2888178
21645	797882	2888166
21646	797910	2888100
21647	797953	2888084
21648	797982	2888019
21649	798022	2887994
21650	798050	2887923
21651	798090	2887900
21652	798118	2887831
21653	798162	2887819
21654	798192	2887756
21655	798232	2887731
21656	798260	2887663
21657	798305	2887656
21658	798332	2887582
21659	798374	2887564
21660	798403	2887500
21661	798447	2887487
21662	798477	2887425
21663	798520	2887410
21664	798549	2887348
21665	798593	2887337
21666	798625	2887281
21667	798669	2887271
21668	798698	2887205
21669	798742	2887193
21670	798773	2887136
21671	798817	2887126
21672	798847	2887064
21673	798891	2887053
21674	798919	2886983
21675	798963	2886971
21676	798997	2886927
21677	799054	2886960
21678	799085	2886901
21679	799130	2886895
21680	799168	2886862
21681	799216	2886865
21682	799244	2886796
21683	799288	2886785
21684	799316	2886717
21685	799361	2886710
21686	799400	2886679
21687	799443	2886666
21688	799473	2886602
21689	799515	2886588
21690	799545	2886524
21691	799590	2886516
21692	799621	2886458
21693	799666	2886452
21694	799697	2886394
21695	799742	2886387
21696	799776	2886339
21697	799822	2886334
21698	799852	2886274
21699	799908	2886306
21700	799942	2886259
21701	799987	2886250
21702	800020	2886200
21703	800066	2886197
21704	800100	2886150
21705	800146	2886145
21706	800173	2886073
21707	800221	2886075
21708	800262	2886053
21709	800315	2886075
21710	800360	2886068
21711	800421	2886119
21712	800468	2886116
21713	800532	2886179
21714	800575	2886165
21715	800636	2886213
21716	800674	2886181
21717	800736	2886235
21718	800771	2886191
21719	800822	2886206
21720	800850	2886138
21721	800892	2886120
21722	800921	2886053
21723	800967	2886047
21724	800994	2885975
21725	801039	2885969
21726	801071	2885913
21727	801128	2885948
21728	801156	2885881
21729	801199	2885866
21730	801230	2885808
21731	801275	2885801
21732	801305	2885739
21733	801350	2885731
21734	801380	2885669
21735	801428	2885675
21736	801462	2885625
21737	801505	2885610
21738	801533	2885542
21739	801576	2885528
21740	801608	2885472
21741	801655	2885474
21742	801689	2885424
21743	801734	2885419
21744	801764	2885355
21745	801809	2885347
21746	801840	2885291
21747	801883	2885274
21748	801913	2885213
21749	801956	2885200
21750	801982	2885124
21751	802027	2885116
21752	802056	2885050
21753	802099	2885035
21754	802127	2884966
21755	802169	2884947
